[Messprogrammseite 1]
Zyklen,Hub,Mittelpos,Geschw,ZugOG-A1,ZugUG-A1,DruckOG-A1,DruckUG-A1
2,75,1335,0.262,0,0,0,0,4621242,4613528,4200380,4580856
0,4,10,0.005,0,0,1000,0,4621242,4613528,4200380,4580856
0,0,0,0.000,0,0,10000,0,4621242,4613528,4200380,4580856
1,75,1369,0.524,2750,1770,10000,0,4621242,4613528,4200380,4580856
0,50,1340,0.050,200,110,310,200,4621242,4613528,4200380,4580856
1,50,1335,0.100,510,380,710,530,4621242,4613528,4200380,4580856
0,50,1340,0.200,1120,870,1100,860,4621242,4613528,4200380,4580856
0,50,1340,0.300,1480,1160,1330,1050,4621242,4613528,4200380,4580856
1,75,1335,0.400,1860,1400,1530,1200,4621242,4613528,4200380,4580856
# QSStat

Datum,Uhrzeit,Achse,Bewertung,Nummer,Reibung,Ask,Temp,Barcode,Ventil,ZugV1,DruckV1,ZugV2,DruckV2,ZugV3,DruckV3,ZugV4,DruckV4,ZugV5,DruckV5,ZugV6,DruckV6,ZugV7,DruckV7,ZugV8,DruckV8,ZugV9,DruckV9,ZugV10,DruckV10
28.08.26,05:13:48,A1,IO,97,0,0,0, ,VE1,2130,1588,   0,   0, 449, 614,   0,   0,   0,   0,1707,1380,   0,   0,   0,   0,   0,   0,   0,   0,
28.08.26,05:14:04,A1,IO,98,0,0,0, ,VE1,2015,1639,   0,   0, 425, 551,   0,   0,   0,   0,1561,1435,   0,   0,   0,   0,   0,   0,   0,   0,
28.08.26,05:14:19,A1,IO,99,0,0,0, ,VE1,2106,1567,   0,   0, 451, 604,   0,   0,   0,   0,1616,1367,   0,   0,   0,   0,   0,   0,   0,   0,
28.08.26,05:14:35,A1,IO,100,0,0,0, ,VE1,2019,1544,   0,   0, 411, 586,   0,   0,   0,   0,1684,1332,   0,   0,   0,   0,   0,   0,   0,   0,
28.08.26,05:14:51,A1,IO,101,0,0,0, ,VE1,2104,1608,   0,   0, 465, 620,   0,   0,   0,   0,1706,1404,   0,   0,   0,   0,   0,   0,   0,   0,
28.08.26,05:15:31,A1,NIO,102,0,0,0, ,VE1,1967,1574,   0,   0, 418, 421,   0,   0,   0,   0,1611,1337,   0,   0,   0,   0,   0,   0,   0,   0,
28.08.26,05:15:55,A1,NIO,103,0,0,0, ,VE1,1896,1506,   0,   0, 272, 523,   0,   0,   0,   0,1556,1298,   0,   0,   0,   0,   0,   0,   0,   0,
28.08.26,05:16:19,A1,NIO,104,0,0,0, ,VE1,2105,1530,   0,   0, 399, 494,   0,   0,   0,   0,1716,1326,   0,   0,   0,   0,   0,   0,   0,   0,
28.08.26,05:16:35,A1,IO,105,0,0,0, ,VE1,2145,1513,   0,   0, 418, 595,   0,   0,   0,   0,1749,1315,   0,   0,   0,   0,   0,   0,   0,   0,
28.08.26,05:16:50,A1,IO,106,0,0,0, ,VE1,2050,1508,   0,   0, 425, 575,   0,   0,   0,   0,1656,1315,   0,   0,   0,   0,   0,   0,   0,   0,
